,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Cameroon,Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Madagascar (Malagasy),Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,North Macedonia,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia),Antigua & Barbuda,Barbados,Belize,Costa Rica,Dominica,Dominican Republic,Greece,Malawi,
2016-09-30,1840,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,12,0,52,11,0,9,0,22,0,0,276,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,13,431,0,0,0,0,0,4,0,0,0,0,0,0,0,126,0,0,13,0,0,31,0,0,13,2,0,0,0,0,54,207,0,72,0,0,0,0,28,0,0,0,0,4,1,0,0,0,0,70,0,19,0,0,79,0,2662,0,0,8,0,0,0,110,0,37,0,0,0,0,6,253,0,0,0,0,0,0,0,0,0,0,0
2016-10-31,2920,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,35,0,9,0,21,0,85,0,0,3,0,0,0,0,180,0,141,0,0,34,0,0,0,0,0,0,0,0,0,0,0,82,0,13,2016,0,0,0,0,3,19,0,0,0,0,0,0,0,161,0,0,8,0,0,44,0,0,3,59,0,0,0,0,0,131,0,133,0,0,0,1,10,0,0,0,10,3,1,0,0,0,0,90,0,123,0,0,3,0,2889,0,0,2,0,0,0,129,0,64,0,0,0,0,2,438,0,0,0,0,0,0,0,0,0,0,0
2016-11-30,895,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,6,0,28,0,160,4,0,4,0,0,0,0,94,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,1174,0,0,0,0,0,1,0,0,0,0,1,0,0,149,0,0,9,0,0,36,0,0,1,68,0,0,0,0,0,173,0,114,0,0,0,0,84,0,0,0,1,5,5,0,0,0,0,85,0,60,0,0,40,0,3446,0,0,9,0,0,2,36,0,27,0,0,0,0,12,479,0,0,0,0,0,0,0,0,0,0,0
2016-12-31,876,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,28,0,6,0,10,0,294,0,0,9,0,2,0,0,224,0,47,0,0,0,0,0,0,12,0,0,0,0,0,0,0,40,0,0,836,0,0,0,0,19,13,0,0,0,0,0,0,0,382,0,0,10,0,0,42,0,0,0,5,0,0,0,0,18,160,0,4,0,0,0,0,17,0,0,0,15,10,2,0,0,0,0,128,0,168,0,0,0,0,2773,0,0,1,0,0,0,65,0,44,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0
2017-01-31,1263,0,2,0,0,0,0,0,6,0,2,0,0,0,0,0,0,152,3,8,0,26,0,53,3,3,4,0,0,0,0,122,0,51,0,0,30,0,0,0,0,0,0,0,0,0,0,0,56,0,1,952,5,0,0,0,0,1,0,0,0,0,0,0,0,161,0,0,95,0,0,90,0,0,1,32,0,0,0,0,46,372,0,26,0,0,0,0,35,0,0,0,15,4,0,0,0,0,0,179,0,60,0,0,18,0,2336,0,1,1,0,0,0,46,0,55,0,0,0,0,3,706,0,0,0,0,0,0,0,0,0,0,0
2017-02-28,1305,0,24,9,0,0,0,0,6,0,1,0,0,0,0,0,0,22,0,4,0,13,0,122,0,3,5,0,0,0,0,445,0,23,0,0,31,0,0,0,0,0,0,0,0,0,0,0,62,0,0,849,0,0,0,0,0,4,0,0,0,0,0,0,0,36,1,0,39,0,0,43,0,0,0,1,0,0,0,0,16,311,0,284,0,0,0,0,36,0,0,0,0,1,2,0,0,0,0,78,0,21,0,0,5,0,3271,0,0,0,0,0,4,2,0,29,0,0,0,0,7,316,0,0,0,0,0,0,0,0,0,0,0
2017-03-31,1941,0,8,0,0,0,0,0,3,0,26,0,0,0,0,0,0,42,2,1,0,44,0,154,0,0,11,0,15,0,0,577,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,1448,0,0,0,0,0,11,0,0,0,0,0,0,0,70,0,0,37,0,0,77,0,0,0,36,0,0,0,0,9,172,0,91,0,0,0,0,76,0,0,0,1,5,42,0,0,0,0,98,0,35,0,1,12,0,3020,0,0,9,0,0,3,7,0,39,0,0,0,0,3,370,0,0,0,0,0,0,0,0,0,0,0
2017-04-30,1536,0,1,0,0,0,0,0,2,0,7,0,0,0,0,0,0,26,0,2,0,26,0,22,0,0,16,0,3,0,0,1090,0,79,0,0,2,2,0,0,0,0,0,0,0,0,0,0,76,0,15,1613,0,0,0,0,0,6,0,0,0,0,7,0,0,15,0,0,29,0,0,50,0,0,0,9,0,0,0,0,57,257,0,72,0,0,0,0,77,0,0,0,10,0,1,0,0,0,0,94,0,299,0,0,131,5,2935,0,0,8,0,0,2,46,0,30,0,0,0,0,6,240,0,0,0,0,0,0,0,0,0,0,0
2017-05-31,1933,0,10,3,0,0,0,0,1,0,2,0,0,0,0,0,0,66,1,6,0,14,0,436,49,0,9,0,0,0,0,742,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,2,1335,0,0,0,0,0,38,0,0,0,0,34,0,0,232,0,0,25,0,0,163,0,0,0,10,0,0,0,0,0,151,0,51,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,71,0,101,0,0,142,0,2731,0,0,3,0,0,1,52,0,20,0,0,0,0,13,144,0,0,0,0,0,0,0,0,0,0,0
2017-06-30,994,0,9,1,0,0,0,0,3,0,0,0,0,0,0,0,0,19,14,1,0,38,0,308,8,0,6,0,0,0,0,277,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,27,1305,4,0,0,0,0,22,0,0,0,0,6,0,0,173,0,0,78,0,0,43,0,0,0,35,0,0,0,0,8,482,0,118,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,173,0,70,0,0,22,0,2523,0,0,10,0,0,1,24,0,25,0,0,0,0,10,130,0,0,0,0,0,0,0,0,0,0,0
2017-07-31,2477,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,8,2,0,41,0,93,0,0,10,0,0,0,0,352,0,118,0,0,13,0,0,0,0,0,0,0,0,0,0,0,51,0,0,406,0,0,0,0,0,26,0,0,0,0,196,0,0,139,0,0,115,0,0,97,0,0,0,4,0,0,0,0,28,269,0,62,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,178,0,70,0,0,56,0,2900,0,0,2,0,0,0,21,0,29,0,0,0,0,2,134,0,0,0,0,0,0,0,0,0,0,0
2017-08-31,2268,0,10,1,0,0,0,0,3,0,3,0,0,0,0,0,0,28,0,6,0,44,0,236,3,0,13,0,0,0,0,199,0,17,1,0,8,0,0,0,0,0,0,0,0,0,0,0,57,0,2,776,1,0,0,0,0,46,0,0,0,0,54,0,0,40,0,0,32,0,0,38,0,0,0,2217,0,0,0,0,39,289,0,59,0,0,0,0,78,0,0,0,13,0,0,0,0,0,0,67,0,121,16,0,38,0,2949,0,0,4,0,0,3,15,0,27,0,0,0,0,9,164,0,0,0,0,0,0,0,0,0,0,0
2017-09-30,1505,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,55,8,7,0,25,0,91,0,0,8,0,0,0,0,68,0,29,0,0,148,0,0,0,0,0,0,0,0,0,0,0,51,0,2,1195,0,0,0,0,0,14,0,0,0,0,0,0,0,46,0,0,33,0,0,86,0,0,0,18,0,0,0,0,1,356,0,39,0,0,0,3,32,0,0,0,3,0,0,0,0,0,0,172,0,32,0,0,28,0,3666,0,0,6,0,0,0,3,0,10,0,0,0,0,5,34,0,0,0,0,0,0,0,0,0,0,0
2017-10-31,1691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53,8,0,0,42,0,152,10,0,13,0,0,0,0,261,0,98,0,0,19,0,0,0,0,0,0,0,0,0,0,0,55,1,0,151,13,0,0,0,0,27,0,0,0,0,0,0,0,45,0,0,60,0,0,63,0,0,0,0,0,0,0,0,44,181,0,57,0,0,0,4,105,0,0,0,4,0,0,0,0,0,0,683,0,22,0,0,37,0,3023,0,0,4,0,0,0,13,0,18,0,0,8,0,13,240,0,0,0,0,0,0,0,0,0,0,0
2017-11-30,1242,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,45,8,1,0,33,0,95,0,0,9,0,0,0,0,89,0,324,0,0,21,0,0,0,0,0,0,0,0,0,8,0,64,1,8,193,0,0,0,0,0,21,0,0,0,0,0,0,0,32,0,0,32,0,0,117,0,0,0,14,0,0,0,0,0,270,0,31,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,163,0,139,0,0,27,0,2588,0,0,3,0,0,0,33,0,18,0,0,0,0,3,281,0,0,0,0,0,0,0,0,0,0,0
2017-12-31,1081,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,40,2,4,0,42,0,46,18,0,3,0,0,0,0,284,0,30,0,0,93,0,0,0,0,0,0,0,0,0,0,0,62,0,1,118,2,0,0,0,0,12,0,0,0,0,0,0,0,17,0,1,22,0,0,47,0,0,0,15,0,0,0,0,0,237,0,68,0,0,0,0,35,0,0,0,6,0,0,0,0,0,0,105,0,284,0,0,4,0,1771,0,0,0,0,0,1,46,0,23,0,0,0,0,2,677,0,0,0,0,0,0,0,0,0,0,0
2018-01-31,1753,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,70,3,4,0,38,0,133,0,0,52,0,0,0,0,220,0,23,0,0,30,0,0,0,0,0,0,0,0,0,0,0,68,0,11,181,4,0,0,0,0,27,0,0,0,0,0,0,0,6,0,0,77,0,0,140,0,0,9,7,0,0,0,0,34,363,0,21,0,0,0,0,20,0,0,0,1,0,2,0,0,0,0,94,0,37,0,0,10,0,2435,0,0,6,0,0,2,8,0,17,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0
2018-02-28,1474,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,19,5,4,0,47,0,9,2,0,24,0,0,0,0,510,0,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,80,1,0,89,2,0,0,0,0,16,0,0,0,0,2,0,0,26,0,0,111,0,0,106,0,0,0,0,0,0,0,0,0,184,0,38,0,0,0,0,19,0,0,0,10,0,0,0,0,0,0,150,0,164,0,0,74,0,2806,0,1,3,0,0,0,16,0,11,0,0,0,0,8,259,0,4,0,0,0,0,0,0,0,0,0
2018-03-31,1502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,18,1,0,33,0,76,21,0,27,0,0,0,0,238,0,82,0,0,22,5,0,0,0,0,0,0,0,0,0,0,87,1,4,153,23,0,0,0,0,12,0,0,0,0,0,0,0,27,0,0,114,0,0,73,0,0,1,0,0,0,0,0,8,168,0,30,0,0,0,0,63,0,0,0,3,0,2,0,0,0,0,239,0,39,0,0,50,0,3901,0,0,0,0,0,3,63,0,8,0,0,0,0,11,168,0,0,0,0,0,0,0,0,0,0,0
2018-04-30,1815,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,6,11,0,72,0,60,0,0,6,0,0,0,0,76,0,99,0,0,33,0,0,0,0,0,0,0,0,0,0,0,121,3,7,194,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,142,0,0,47,0,0,1,17,0,0,0,0,50,428,0,8,0,0,0,0,26,0,0,0,2,0,1,0,0,0,0,235,0,134,0,0,24,0,1429,0,0,6,0,0,1,39,0,25,0,0,0,0,5,293,0,0,0,0,0,0,0,0,0,0,0
2018-05-31,2478,0,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,28,6,35,0,58,0,43,6,0,22,0,0,0,0,151,0,31,0,0,20,2,0,0,0,0,0,0,0,0,0,0,91,0,0,112,4,0,0,0,0,13,0,0,0,0,0,0,0,107,0,0,131,0,0,48,0,0,10,22,0,0,0,0,17,244,0,29,0,0,0,0,39,0,0,0,8,0,0,1,0,0,0,192,12,103,0,0,60,0,1143,0,0,3,0,0,2,28,0,23,0,0,0,0,14,506,0,0,0,0,0,0,0,0,0,0,0
2018-06-30,1751,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,34,0,9,0,76,0,78,0,0,31,0,0,0,0,63,0,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,62,5,19,147,1,0,0,0,0,17,0,0,0,0,0,0,0,166,0,0,132,0,0,61,0,0,45,12,0,0,0,0,6,411,0,26,0,0,0,0,44,0,0,0,0,3,3,0,0,0,0,274,0,111,0,0,34,0,1438,0,0,10,0,0,1,70,0,20,0,0,1,0,8,725,0,0,0,0,0,0,0,0,0,0,0
2018-07-31,2890,0,11,2,0,0,0,0,1,0,1,0,0,0,0,0,0,52,2,5,0,197,0,25,18,0,28,0,0,0,0,118,0,29,0,0,53,0,0,0,0,0,0,0,0,0,0,0,62,0,27,133,12,0,0,0,0,9,0,0,0,0,0,0,0,15,0,0,140,0,0,107,0,0,12,10,0,0,0,0,17,324,0,222,0,0,0,0,63,0,0,0,2,0,0,0,0,0,0,173,0,148,0,0,42,0,1552,7,0,3,0,0,9,85,0,13,0,0,0,0,5,594,0,0,0,0,0,0,0,0,0,0,0
2018-08-31,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,8,0,51,0,76,40,0,14,0,0,0,6,95,0,26,0,0,106,0,0,0,0,0,0,0,0,0,0,1,80,0,11,70,5,0,0,0,0,23,0,0,0,0,0,0,0,28,0,0,34,0,0,170,0,0,6,18,0,0,0,0,1,194,0,7,0,0,0,0,36,0,0,0,5,0,3,0,0,0,0,99,0,52,0,0,3,0,633,0,0,10,0,0,0,63,2,28,0,0,0,0,6,389,0,0,0,0,0,0,0,0,0,0,0
2018-09-30,2409,0,5,0,0,1,0,0,4,0,0,0,0,0,0,0,0,237,29,2,0,182,0,15,24,0,16,0,0,0,0,146,0,13,0,0,81,0,0,0,0,0,0,0,0,0,0,0,59,0,10,58,0,0,0,0,0,16,0,0,0,0,0,0,0,87,0,0,72,0,0,95,0,0,15,7,0,0,0,0,0,227,0,36,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,238,0,54,0,0,50,0,914,0,0,8,0,0,2,31,0,13,0,0,0,0,6,319,0,0,0,0,0,0,0,0,0,0,0
2018-10-31,2455,0,0,20,0,0,0,0,0,0,2,0,0,0,0,0,0,44,43,5,0,97,0,0,57,0,19,0,0,0,0,128,0,34,0,0,9,0,0,0,0,0,0,0,0,0,0,0,80,0,3,139,0,0,0,0,0,19,0,0,0,0,0,0,0,20,0,0,43,0,0,123,0,0,0,1,0,0,0,0,0,326,0,13,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,208,0,117,0,0,9,0,1039,0,0,3,0,0,3,24,0,19,0,0,0,0,16,394,0,0,0,0,0,0,0,0,0,0,0
2018-11-30,2878,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,103,34,23,0,106,0,122,0,0,4,0,0,0,0,186,0,39,0,0,26,0,0,0,0,0,0,0,0,0,71,0,115,3,0,121,15,0,0,0,0,5,0,0,0,0,0,0,0,29,0,0,85,0,0,201,0,0,21,16,0,0,0,0,13,193,0,51,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,300,0,30,0,0,51,0,1219,49,0,7,0,0,0,28,0,13,0,0,0,0,8,731,0,0,0,0,0,0,0,0,0,0,0
2018-12-31,2399,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,46,27,5,0,49,0,2,0,0,7,0,0,0,0,1003,0,64,0,0,80,6,0,0,0,0,0,0,0,0,0,0,45,24,0,32,7,0,0,0,0,6,0,0,0,0,0,0,0,15,0,0,137,0,0,177,0,0,39,12,0,0,0,0,35,152,0,1,0,0,0,0,21,0,0,0,3,15,0,0,0,0,0,264,0,57,0,0,23,0,1462,0,0,2,0,0,2,1,0,20,0,0,0,0,7,169,0,0,0,0,0,0,0,0,0,0,0
2019-01-31,2167,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,62,260,1,0,104,0,102,0,0,33,0,0,0,0,174,2,86,0,0,74,0,0,0,0,0,0,0,0,0,0,0,54,2,0,33,2,0,0,0,0,26,0,0,0,0,0,0,0,6,0,0,147,0,0,704,0,0,33,30,0,0,0,0,21,208,0,37,0,0,0,0,35,0,0,0,4,0,0,0,0,0,0,387,0,95,0,0,22,0,1017,0,0,13,0,0,0,4,0,8,0,0,0,0,22,216,0,5,0,0,0,0,0,0,0,0,0
2019-02-28,1637,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,58,120,3,0,137,0,1,7,0,14,0,0,0,0,113,0,50,0,0,37,0,0,0,0,0,0,0,0,0,0,0,106,1,29,65,0,0,0,0,0,5,0,0,0,0,0,0,0,124,0,0,115,0,0,743,0,0,22,17,0,0,0,0,27,343,0,20,0,0,0,0,32,0,0,0,4,0,2,0,0,0,0,258,0,28,0,0,5,0,487,0,0,6,0,0,0,0,0,31,0,0,0,0,10,192,0,0,0,0,0,0,0,0,0,0,0
2019-03-31,2397,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,75,29,8,0,71,0,11,0,0,22,0,0,0,0,61,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,13,0,68,5,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,224,0,1,753,0,0,30,22,0,0,0,0,128,230,0,4,0,0,0,0,64,0,0,0,2,0,0,0,0,0,0,141,0,73,0,0,10,0,946,0,0,4,0,0,3,5,1,27,0,0,0,0,2,508,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,2050,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,87,154,9,0,75,0,44,70,0,17,0,0,0,0,98,0,37,0,0,27,0,0,0,0,0,0,0,0,0,0,0,52,0,0,49,1,0,0,0,0,10,0,0,0,0,0,0,0,383,0,0,61,0,0,822,0,0,11,24,0,0,0,0,9,251,0,56,0,0,0,2,62,0,0,0,4,0,0,0,0,0,0,21,4,97,0,255,23,0,507,0,0,3,1,0,2,19,0,26,0,1,0,0,11,371,0,0,0,0,0,0,0,0,0,0,0
2019-05-31,2711,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,121,70,5,0,34,0,64,42,0,16,0,0,0,0,301,0,42,1,0,58,0,0,0,0,0,0,1,0,0,0,0,88,1,4,61,30,0,0,0,0,23,0,0,0,0,0,0,0,63,0,0,66,0,0,624,0,0,53,43,0,0,0,0,42,187,0,47,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,211,0,54,0,0,12,0,1174,32,0,7,0,0,3,32,0,19,0,0,0,0,10,356,0,0,0,0,0,0,0,0,0,0,0
2019-06-30,2680,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,52,77,0,0,134,0,9,38,0,16,0,0,0,0,374,0,74,0,0,32,0,0,0,0,0,0,0,0,0,0,0,71,0,4,68,0,0,0,0,0,18,1,0,0,0,0,0,1,107,3,0,156,0,0,1078,0,0,62,16,0,0,0,0,27,259,0,15,0,7,0,0,22,0,0,0,5,0,1,0,0,0,0,134,0,4,0,0,88,0,1265,0,0,0,0,0,4,42,0,29,0,0,0,0,7,59,0,0,0,0,0,0,0,0,0,0,0
2019-07-31,3733,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,115,46,10,0,55,0,24,4,0,12,0,0,0,0,149,0,36,0,0,40,0,0,0,0,0,0,0,0,0,0,0,50,1,17,111,0,0,0,0,0,5,0,0,0,0,0,0,0,99,0,0,59,0,0,866,0,0,33,10,0,0,0,0,21,155,0,40,0,23,0,0,21,0,0,0,2,0,1,0,0,0,0,212,0,34,0,0,8,0,976,0,1,4,0,0,1,73,0,30,0,0,0,0,4,85,0,0,0,0,0,0,0,0,0,0,0
2019-08-31,2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,49,9,0,66,0,5,65,0,23,0,0,0,0,60,0,38,0,0,8,0,0,0,0,0,0,0,0,0,0,4,50,4,7,94,6,0,0,0,0,29,0,0,0,0,0,0,0,169,0,0,27,0,0,953,0,0,53,50,0,0,0,0,17,271,0,17,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,133,1,27,0,0,41,0,1440,0,0,1,0,0,2,31,0,21,0,0,0,0,8,427,0,0,0,0,0,0,0,0,0,0,0
2019-09-30,3450,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,93,3,0,61,0,79,8,0,26,0,0,0,0,130,0,66,0,0,6,0,0,0,0,0,0,0,0,0,0,0,29,6,1,129,0,0,0,0,0,5,0,0,0,0,0,0,0,127,0,0,106,0,0,903,0,0,44,11,0,0,0,0,0,179,0,18,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,211,0,27,0,0,5,0,193,4,0,0,0,0,4,47,0,26,0,0,0,0,3,204,0,0,0,0,0,0,0,0,0,0,0
2019-10-31,2463,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,36,104,19,0,46,0,55,0,0,12,0,0,0,0,77,0,47,0,0,78,0,0,0,0,0,0,0,0,0,0,0,56,6,0,68,0,0,0,0,0,14,0,0,0,0,0,0,0,72,0,0,23,0,0,1013,0,0,99,17,0,0,0,0,36,97,0,11,0,0,0,0,17,0,0,0,0,19,0,0,0,0,0,134,0,14,0,0,2,0,1143,0,0,0,0,0,1,39,0,21,0,0,0,0,1,133,0,1,0,0,0,0,0,0,0,0,0
2019-11-30,1602,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,83,4,0,48,0,21,5,0,3,0,0,0,0,293,0,11,0,0,8,0,0,0,0,0,0,0,0,0,1,0,40,2,251,96,35,0,0,0,0,4,0,0,0,0,0,0,0,36,0,0,142,0,0,861,0,0,82,5,0,0,0,0,7,102,0,13,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,41,3,79,0,0,11,0,806,17,6,19,0,0,0,12,1,19,0,3,0,0,3,92,0,0,0,0,0,0,0,0,0,0,0
2019-12-31,2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,161,4,0,36,0,74,14,0,14,0,0,0,0,322,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,36,33,5,0,114,4,0,0,0,0,14,0,0,0,0,0,0,0,64,0,0,71,0,0,838,0,0,36,18,0,0,0,0,113,126,0,15,0,0,0,0,18,0,0,0,3,0,1,0,0,0,0,270,0,0,0,0,99,0,935,0,1,3,0,0,0,7,0,13,0,0,4,0,2,47,0,2,0,0,0,0,0,0,0,0,0
2020-01-31,1652,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,293,170,1,0,80,0,90,40,0,14,0,0,0,0,431,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,36,3,176,49,3,0,0,0,0,28,1,0,0,0,0,0,0,90,0,0,145,0,0,986,0,0,42,12,0,0,0,0,166,267,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,247,4,54,0,0,49,0,1183,0,0,3,0,0,1,0,0,20,0,0,0,0,3,457,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,1243,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,193,135,3,0,75,0,34,53,0,12,0,0,0,0,291,0,55,0,0,15,0,0,0,0,0,0,0,0,0,0,0,79,2,0,131,3,0,0,0,0,5,0,0,0,0,0,0,0,38,0,0,170,0,0,950,0,0,50,7,0,0,0,0,40,121,0,38,0,0,1,5,12,0,0,0,0,0,0,0,0,0,0,151,3,17,0,0,1,0,1554,0,0,7,0,0,2,6,0,18,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,1126,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,83,164,9,0,72,0,64,0,0,3,0,0,0,0,301,0,24,0,0,36,0,0,0,0,0,0,30,0,0,0,0,48,6,1,40,0,0,0,0,0,35,0,0,0,0,0,0,1,156,0,0,365,0,0,952,0,0,96,33,0,0,0,0,137,373,0,17,0,0,0,0,29,0,0,0,2,0,0,0,0,0,0,272,1,35,0,0,15,0,442,0,0,8,0,0,3,6,0,26,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,1026,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,254,208,4,0,86,0,28,2,0,18,0,0,0,0,354,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,84,5,0,101,0,0,0,0,0,16,0,0,0,0,0,0,1,79,0,0,173,0,0,669,0,0,174,29,0,0,0,0,89,277,0,50,0,0,0,0,41,0,0,0,5,0,0,0,0,0,0,134,4,21,0,0,11,0,224,0,0,3,0,0,2,14,0,21,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,1164,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,192,2,0,48,0,12,0,0,21,0,0,0,0,348,0,104,0,0,45,0,0,0,0,0,0,0,0,0,34,0,50,2,33,78,2,0,0,0,0,7,0,0,0,0,0,0,0,228,0,0,92,0,0,1063,0,0,114,7,0,0,0,0,86,495,0,33,0,0,0,0,49,0,0,0,9,0,0,0,0,0,0,187,2,328,0,0,81,0,294,0,0,1,0,0,0,41,0,29,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,1474,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,256,66,9,0,74,0,0,0,0,13,0,0,0,0,303,0,16,0,0,20,0,0,0,0,0,0,2,0,0,13,1,93,0,4,86,0,0,0,0,0,24,0,0,0,0,0,0,0,72,0,0,108,0,0,1180,0,0,244,20,0,0,0,0,0,332,0,31,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,168,0,83,0,0,47,0,300,0,0,2,0,0,0,44,0,19,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,1567,0,5,5,0,0,0,0,19,0,1,0,0,0,0,0,0,226,23,6,0,83,0,13,28,0,16,0,0,0,0,365,0,35,0,0,36,0,0,0,0,0,0,0,0,0,89,0,70,0,12,65,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,74,0,0,1039,0,0,107,9,0,0,0,0,11,199,0,47,0,0,0,0,46,0,0,0,1,0,0,0,0,0,0,88,7,141,0,0,122,0,285,0,0,3,0,0,0,20,0,19,0,0,0,0,2,179,0,0,0,0,0,0,0,0,0,0,0
